meas,index,voice,loc,tick,sec,dur,rval,dots,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,pedal,dyn,even,tempo
376,59,3,12404,944,1762.498,0.133167613636364,32,,F1,ppp-,4,144,29,4,,,,,,,e,
376,58,3,12402,893,1762.498,,,,,,,144,26,0,,,,,,,,
376,59,3,12404,944,1762.632,,,,,,,144,29,0,,,,,,,,
376,60,3,12405,969,1762.632,0.138494318181818,32,,D1,ppp-,4,144,26,4,,,,,,,e,
376,60,3,12405,969,1762.77,,,,,,,144,26,0,,,,,,,,
376,61,3,12406,995,1762.77,0.138494318181818,32,,G#1,ppp-,4,144,32,4,,,,,,,e,
376,61,3,12406,995,1762.909,,,,,,,144,32,0,,,,,,,,
377,0,0,12407,0,1762.925,,,,,,,,,,377,,,,,,,
377,1,1,12408,0,1762.925,,,,<R>,,,176,102,0,,,,,,,,
377,2,2,12409,0,1762.925,,,,<R>,,,176,102,0,,,,,,,,
377,3,3,12410,0,1762.925,0.133167613636364,32,,D1,pppp+,3,144,26,3,,,,,,,e,
376,57,2,12403,896,1762.925,,,,,,,144,80,0,,,,,,,,
377,3,3,12410,0,1763.058,,,,,,,144,26,0,,,,,,,,
377,4,3,12411,25,1763.058,0.138494318181818,32,,C#1,pppp+,3,144,25,3,,,,,,,e,
377,4,3,12411,25,1763.196,,,,,,,144,25,0,,,,,,,,
377,5,3,12412,51,1763.196,0.133167613636364,32,,D1,pppp+,3,144,26,3,,,,,,,e,
377,5,3,12412,51,1763.329,,,,,,,144,26,0,,,,,,,,
377,6,3,12413,76,1763.329,0.138494318181818,32,,G#1,pppp+,3,144,32,3,,,,,,,e,
377,6,3,12413,76,1763.468,,,,,,,144,32,0,,,,,,,,
377,7,3,12414,102,1763.468,0.138494318181818,32,,C#1,pppp+,3,144,25,3,,,,,,,e,
377,7,3,12414,102,1763.606,,,,,,,144,25,0,,,,,,,,
377,8,3,12415,128,1763.606,0.404829545454545,16,,A0,pppp+,3,144,21,3,,,,,,,E 6040,
377,8,3,12415,128,1764.011,,,,,,,144,21,0,,,,,,,,
377,9,3,12416,204,1764.011,0.276988636363636,16,,F1,pppp,2,144,29,2,,,,,,,,
377,10,2,12417,256,1764.288,0.681818181818182,8,,C5,pppp,2,144,72,2,,,,,,,,
377,11,3,12418,256,1764.288,0.133167613636364,32,,F1,,,,,,,,,,,,,
377,9,3,12416,204,1764.421,,,,,,,144,29,0,,,,,,,,
377,12,3,12419,281,1764.421,0.271661931818182,16,,D1,pppp,2,144,26,2,,,,,,,,
377,13,3,12420,332,1764.693,0.138494318181818,32,,G#1,pppp,2,144,32,2,,,,,,,,
377,13,3,12420,332,1764.832,,,,,,,144,32,0,,,,,,,,
377,14,3,12421,358,1764.832,0.271661931818182,16,,C#1,pppp,2,144,25,2,,,,,,,,
377,12,3,12419,281,1764.843,,,,,,,144,26,0,,,,,,,,
377,15,2,12422,384,1764.97,,,,<R>,,,176,102,0,,,,,,,,
377,16,3,12423,409,1765.103,0.138494318181818,32,,D1,pppp-,1,144,26,1,,,,,,,,
377,14,3,12421,358,1765.103,,,,,,,144,25,0,,,,,,,,
377,10,2,12417,256,1765.12,,,,,,,144,72,0,,,,,,,,
377,16,3,12423,409,1765.242,,,,,,,144,26,0,,,,,,,,
377,17,3,12424,435,1765.242,0.133167613636364,32,,G#1,pppp-,1,144,32,1,,,,,,,,
377,17,3,12424,435,1765.375,,,,,,,144,32,0,,,,,,,,
377,18,3,12425,460,1765.375,0.138494318181818,32,,C#1,pppp-,1,144,25,1,,,,,,,,
377,18,3,12425,460,1765.513,,,,,,,144,25,0,,,,,,,,
377,19,3,12426,486,1765.513,0.138494318181818,32,,A0,pppp-,1,144,21,1,,,,,,,,
377,20,0,12427,512,1765.622,,,,,,,,,,,,56,,,,,
377,21,2,12428,512,1765.622,,,,<R>,,,176,102,0,,,,,,,,
377,22,3,12429,512,1765.622,,,,<R>,,,176,102,0,,,,,,,,
377,19,3,12426,486,1766.177,,,,,,,144,21,0,,,,,,,,
377,23,3,12430,768,1766.694,,,,<R>,,,176,102,0,,,,,,,,
378,0,0,12431,0,1767.765,,,,,,,,,,378,,,,,,,
378,1,0,12432,0,1768.765,,,,,,,,,,,6040,,,,,,
378,3,1,12433,0,1768.765,3.21428571428571,2,,F4,pp,8,144,65,8,,,,,,,,
378,4,1,12434,0,1768.765,2.14285714285714,2,,C5,pp,8,144,72,8,,,,,,,,
378,5,2,12435,0,1768.765,,,,<R>,,,176,102,0,,,,,,,,
378,6,3,12436,0,1768.765,3.21428571428571,2,,C3,pp,8,144,48,8,,,,,,,,
378,7,3,12437,0,1768.765,2.14285714285714,2,,G#3,pp,8,144,56,8,,,,,,,,
378,2,0,12438,0,1768.765,,,,,,,176,64,127,,,,,V,,,
378,4,1,12434,0,1770.908,,,,,,,144,72,0,,,,,,,,
378,7,3,12437,0,1770.908,,,,,,,144,56,0,,,,,,,,
378,8,2,12439,512,1770.908,,,,<R>,,,176,102,0,,,,,,,,
378,9,0,12440,707,1771.702,,,,,,,176,64,0,,,,,^,,,
378,3,1,12433,0,1771.979,,,,,,,144,65,0,,,,,,,,
378,6,3,12436,0,1771.979,,,,,,,144,48,0,,,,,,,,
378,11,1,12441,768,1771.979,1.07142857142857,4,,C#6,mp,14,144,85,14,,,,,,,,
378,12,2,12442,768,1771.979,1.07142857142857,4,,C5,pp,8,144,72,8,,,,,,,,t
378,13,3,12443,768,1771.979,1.07142857142857,4,,C3,pp,8,144,48,8,,,,,,,,
378,14,3,12444,768,1771.979,1.07142857142857,4,,G#3,pp,8,144,56,8,,,,,,,,
378,10,0,12445,768,1772.002,,,,,,,176,64,127,,,,,V,,,
378,11,1,12441,768,1773.051,,,,,,,144,85,0,,,,,,,,
378,12,2,12442,768,1773.051,,,,,,,144,72,0,,,,,,,,
378,13,3,12443,768,1773.051,,,,,,,144,48,0,,,,,,,,
378,14,3,12444,768,1773.051,,,,,,,144,56,0,,,,,,,,
379,0,0,12446,0,1773.051,,,,,,,,,,379,,,,,,,
379,1,0,12447,0,1773.051,,,,,,,176,64,0,,,,,^,,,
379,2,1,12448,0,1773.051,0.355747767857143,8,,C3,mp,14,144,48,14,,,,,,d,,t
379,3,1,12449,0,1773.051,0.535714285714286,8,,G#3,mp,14,144,56,14,,,,,,d,,t
379,4,3,12450,,1773.051,0.05,8,,F2,mp,14,144,41,14,,,,g,,d,,
379,4,3,12450,,1773.101,,,,,,,144,41,0,,,,,,,,
379,5,3,12451,0,1773.126,0.535714285714286,8,,E1,mp,14,144,28,14,,,,,,d,,
379,6,3,12452,0,1773.126,0.535714285714286,8,,F2,mp,14,144,41,14,,,,,,d,,
379,2,1,12448,0,1773.406,,,,,,,144,48,0,,,,,,,,
379,7,1,12453,,1773.481,0.05,8,,C#5,p,11,144,73,11,,,,g,,d,,
379,7,1,12453,,1773.531,,,,,,,144,73,0,,,,,,,,
379,8,1,12454,85,1773.556,0.715680803571429,4,,B5,p,11,144,83,11,,,,,,d,,
379,3,1,12449,0,1773.586,,,,,,,144,56,0,,,,,,,,
379,5,3,12451,0,1773.661,,,,,,,144,28,0,,,,,,,,
379,6,3,12452,0,1773.661,,,,,,,144,41,0,,,,,,,,
379,9,3,12455,128,1773.736,0.17578125,32,,C5,pp,8,144,72,8,,,,,,d,,
379,9,3,12455,128,1773.912,,,,,,,144,72,0,,,,,,,,
379,10,3,12456,170,1773.912,0.121372767857143,32,,D#3,pp+,9,144,51,9,,,,,,D,,
379,11,0,12457,183,1773.967,,,,,,,176,64,127,,,,,V,,,
379,10,3,12456,170,1774.034,,,,,,,144,51,0,,,,,,,,
379,12,3,12458,199,1774.034,0.1171875,32,,B3,p-,10,144,59,10,,,,,,,,
379,13,3,12459,199,1774.034,0.133928571428571,32,,C5,p-,10,144,72,10,,,,,,,,
379,12,3,12458,199,1774.151,,,,,,,144,59,0,,,,,,,,
379,14,3,12460,227,1774.151,0.121372767857143,32,,F#3,p,11,144,54,11,,,,,,,,
379,13,3,12459,199,1774.168,,,,,,,144,72,0,,,,,,,,
379,8,1,12454,85,1774.272,,,,,,,144,83,0,,,,,,,,
379,14,3,12460,227,1774.272,,,,,,,144,54,0,,,,,,,,
379,15,1,12461,256,1774.272,,,,<R>,,,176,102,0,,,,,,,,
379,16,3,12462,256,1774.272,0.200892857142857,32,,D#2,p+,12,144,39,12,,,,,,,,T
379,17,3,12463,256,1774.272,0.133928571428571,32,,F#2,p+,12,144,42,12,,,,,,,,T 6041
379,17,3,12463,256,1774.406,,,,,,,144,42,0,,,,,,,,
379,16,3,12462,256,1774.473,,,,,,,144,39,0,,,,,,,,
379,18,3,12464,304,1774.473,0.200892857142857,32,,F#3,mp-,13,144,54,13,,,,,,,,
379,18,3,12464,304,1774.674,,,,,,,144,54,0,,,,,,,,
379,19,3,12465,352,1774.674,0.133928571428571,32,,B4,mp,14,144,71,14,,,,,,,,
379,19,3,12465,352,1774.808,,,,,,,144,71,0,,,,,,,,
379,20,3,12466,384,1774.808,0.1171875,32,,F#1,mp+,15,144,30,15,,,,,,,,
379,21,3,12467,384,1774.808,0.133928571428571,32,,B3,mp+,15,144,59,15,,,,,,,,
379,22,3,12468,384,1774.808,0.133928571428571,32,,C5,mp+,15,144,72,15,,,,,,,,
379,20,3,12466,384,1774.925,,,,,,,144,30,0,,,,,,,,
379,23,3,12469,412,1774.925,0.1171875,32,,G3,mf-,16,144,55,16,,,,,,,,
379,21,3,12467,384,1774.942,,,,,,,144,59,0,,,,,,,,
379,22,3,12468,384,1774.942,,,,,,,144,72,0,,,,,,,,
379,23,3,12469,412,1775.042,,,,,,,144,55,0,,,,,,,,
379,24,3,12470,440,1775.042,0.179966517857143,32,,B3,mf,17,144,59,17,,,,,,d,,
379,24,3,12470,440,1775.222,,,,,,,144,59,0,,,,,,,,
379,25,0,12471,483,1775.222,,,,,,,176,64,0,,,,,^,,,
379,26,3,12472,483,1775.222,0.121372767857143,32,,D#1,mf,17,144,27,17,,,,,,d,,
379,27,3,12473,483,1775.222,0.133928571428571,32,,F#1,mf,17,144,30,17,,,,,,d,,
379,28,3,12474,483,1775.222,0.133928571428571,32,,G3,mf,17,144,55,17,,,,,,d,,
379,26,3,12472,483,1775.344,,,,,,,144,27,0,,,,,,,,
379,29,1,12475,512,1775.344,,,,<R>,,,176,102,0,,,,,,,,
379,30,3,12476,,1775.344,0.05,8,,D#2,p,11,144,39,11,,,,g,,d,,
379,27,3,12473,483,1775.356,,,,,,,144,30,0,,,,,,,,
379,28,3,12474,483,1775.356,,,,,,,144,55,0,,,,,,,,
379,30,3,12476,,1775.394,,,,,,,144,39,0,,,,,,,,
379,31,3,12477,,1775.419,0.05,8,,C3,p,11,144,48,11,,,,g,,d,,
379,31,3,12477,,1775.469,,,,,,,144,48,0,,,,,,,,
379,32,3,12478,512,1775.494,1.07142857142857,4,,D#2,p,11,144,39,11,,,,,,d,,
379,33,3,12479,512,1775.494,1.07142857142857,4,,B2,p,11,144,47,11,,,,,,d,,
379,34,3,12480,512,1775.494,1.07142857142857,4,,C3,p,11,144,48,11,,,,,,d,,
379,35,1,12481,640,1776.029,0.17578125,32,,B5,p,11,144,83,11,,,,,,D,,
379,35,1,12481,640,1776.205,,,,,,,144,83,0,,,,,,,,
379,36,1,12482,682,1776.205,0.121372767857143,32,,A3,p-,10,144,57,10,,,,,,,,
379,36,1,12482,682,1776.326,,,,,,,144,57,0,,,,,,,,
379,37,1,12483,711,1776.326,0.1171875,32,,F#3,pp+,9,144,54,9,,,,,,,,
379,37,1,12483,711,1776.444,,,,,,,144,54,0,,,,,,,,
379,38,1,12484,739,1776.444,0.121372767857143,32,,F#3,pp,8,144,54,8,,,,,,d,,
379,39,1,12485,739,1776.444,0.133928571428571,32,,A3,pp,8,144,57,8,,,,,,d,,
379,40,1,12486,739,1776.444,0.133928571428571,32,,F4,pp,8,144,65,8,,,,,,d,,
379,41,1,12487,739,1776.444,0.133928571428571,32,,C#5,pp,8,144,73,8,,,,,,d,,
379,34,3,12480,512,1776.565,,,,,,,144,48,0,,,,,,,,
379,38,1,12484,739,1776.565,,,,,,,144,54,0,,,,,,,,
379,42,1,12488,768,1776.565,,,,<R>,,,176,102,0,,,,,,,,
379,43,3,12489,768,1776.565,0.213448660714286,16,,E1,f,20,144,28,20,,,,,,d,,
379,44,3,12490,768,1776.565,0.267857142857143,16,,F2,f,20,144,41,20,,,,,,d,,
379,45,3,12491,768,1776.565,0.267857142857143,16,,C3,f,20,144,48,20,,,,,,d,,
379,46,3,12492,768,1776.565,0.267857142857143,16,,G#3,f,20,144,56,20,,,,,,d,,
379,32,3,12478,512,1776.565,,,,,,,144,39,0,,,,,,,,
379,33,3,12479,512,1776.565,,,,,,,144,47,0,,,,,,,,
379,39,1,12485,739,1776.578,,,,,,,144,57,0,,,,,,,,
379,40,1,12486,739,1776.578,,,,,,,144,65,0,,,,,,,,
379,41,1,12487,739,1776.578,,,,,,,144,73,0,,,,,,,,
379,43,3,12489,768,1776.778,,,,,,,144,28,0,,,,,,,,
379,44,3,12490,768,1776.778,,,,,,,144,41,0,,,,,,,,
379,45,3,12491,768,1776.778,,,,,,,144,48,0,,,,,,,,
379,46,3,12492,768,1776.778,,,,,,,144,56,0,,,,,,,,
379,47,3,12493,819,1776.778,0.322265625,16,,E1,ff,22,144,28,22,,,,,,d,,
379,48,3,12494,819,1776.778,0.267857142857143,16,,B1,ff,22,144,35,22,,,,,,d,,
379,49,3,12495,819,1776.778,0.267857142857143,16,,F2,ff,22,144,41,22,,,,,,d,,
379,50,3,12496,819,1776.778,0.267857142857143,16,,C3,ff,22,144,48,22,,,,,,d,,
379,51,3,12497,819,1776.778,0.267857142857143,16,,G#3,ff,22,144,56,22,,,,,,d,,
379,53,1,12498,,1777.026,0.05,8,,C4,mp,14,144,60,14,,,,g,,d,,
379,48,3,12494,819,1777.046,,,,,,,144,35,0,,,,,,,,
379,49,3,12495,819,1777.046,,,,,,,144,41,0,,,,,,,,
379,50,3,12496,819,1777.046,,,,,,,144,48,0,,,,,,,,
379,51,3,12497,819,1777.046,,,,,,,144,56,0,,,,,,,,
379,53,1,12498,,1777.076,,,,,,,144,60,0,,,,,,,,
379,47,3,12493,819,1777.101,,,,,,,144,28,0,,,,,,,,
379,54,1,12499,896,1777.101,0.17578125,32,,G#4,mp-,13,144,68,13,,,,,,D 6041,,
379,55,3,12500,896,1777.101,,,,<R>,,,176,102,0,,,,,,,,
379,52,0,12501,896,1777.101,,,,,,,176,64,127,,,,,V,,,
379,54,1,12499,896,1777.277,,,,,,,144,68,0,,,,,,,,
379,56,1,12502,938,1777.277,0.121372767857143,32,,E2,p,11,144,40,11,,,,,,,,
379,61,0,12503,995,1777.388,,,,,,,176,64,0,,,,,^,,,
379,56,1,12502,938,1777.398,,,,,,,144,40,0,,,,,,,,
379,57,1,12504,967,1777.398,0.1171875,32,,F3,pp+,9,144,53,9,,,,,,,,
379,58,1,12505,967,1777.398,0.133928571428571,32,,C4,pp+,9,144,60,9,,,,,,,,
379,59,1,12506,967,1777.398,0.133928571428571,32,,G#4,pp+,9,144,68,9,,,,,,,,
379,60,0,12507,967,1777.398,,,,,,,,,,,6041,,,,,,
379,57,1,12504,967,1777.515,,,,,,,144,53,0,,,,,,,,
379,62,1,12508,995,1777.515,0.121372767857143,32,,E2,pp,8,144,40,8,,,,,,d,,
379,63,1,12509,995,1777.515,0.133928571428571,32,,B2,pp,8,144,47,8,,,,,,d,,
379,58,1,12505,967,1777.532,,,,,,,144,60,0,,,,,,,,
379,59,1,12506,967,1777.532,,,,,,,144,68,0,,,,,,,,
379,62,1,12508,995,1777.636,,,,,,,144,40,0,,,,,,,,
379,65,0,12510,1024,1777.636,,,,,,,176,64,0,,,,,^,,,
379,66,1,12511,1024,1777.636,,,,<R>,,,176,102,0,,,,,,,,
379,67,3,12512,,1777.636,0.05,8,,C#3,p,11,144,49,11,,,,g,,,e,
379,63,1,12509,995,1777.649,,,,,,,144,47,0,,,,,,,,
379,67,3,12512,,1777.686,,,,,,,144,49,0,,,,,,,,
379,64,0,12513,1006,1777.688,,,,,,,176,64,127,,,,,V,,,
379,68,3,12514,,1777.711,0.05,8,,D#1,mp-,13,144,27,13,,,,g,,,e,
379,68,3,12514,,1777.761,,,,,,,144,27,0,,,,,,,,
379,69,3,12515,,1777.786,0.05,8,,G#1,mp+,15,144,32,15,,,,g,,,e,
379,69,3,12515,,1777.836,,,,,,,144,32,0,,,,,,,,
379,70,3,12516,1024,1777.861,0.355747767857143,8,,D#1,mf,17,144,27,17,,,,,,,e,
379,71,3,12517,1024,1777.861,0.535714285714286,8,,G#1,mf,17,144,32,17,,,,,,,e,
379,72,3,12518,1024,1777.861,0.535714285714286,8,,C#4,mf,17,144,61,17,,,,,,,e,
379,73,3,12519,1024,1777.861,0.535714285714286,8,,B4,mf,17,144,71,17,,,,,,,e,
379,70,3,12516,1024,1778.217,,,,,,,144,27,0,,,,,,,,
379,74,3,12520,1109,1778.217,0.535714285714286,8,,G2,mp,14,144,43,14,,,,,,,,
379,71,3,12517,1024,1778.397,,,,,,,144,32,0,,,,,,,,
379,72,3,12518,1024,1778.397,,,,,,,144,61,0,,,,,,,,
379,73,3,12519,1024,1778.397,,,,,,,144,71,0,,,,,,,,
379,75,0,12521,1161,1778.435,,,,,,,176,64,127,,,,,V,,,
379,74,3,12520,1109,1778.753,,,,,,,144,43,0,,,,,,,,
379,76,3,12522,1237,1778.753,0.179966517857143,16,,D#1,ppp,5,144,27,5,,,,,,d,,
379,77,3,12523,1237,1778.753,0.267857142857143,16,,G#1,ppp,5,144,32,5,,,,,,d,,
379,78,3,12524,1237,1778.753,0.267857142857143,16,,C#4,ppp,5,144,61,5,,,,,,d,,
379,79,3,12525,1237,1778.753,0.267857142857143,16,,B4,ppp,5,144,71,5,,,,,,d,,
379,76,3,12522,1237,1778.933,,,,,,,144,27,0,,,,,,,,
380,0,0,12526,0,1778.933,,,,,,,,,,380,,,,,,,
380,1,1,12527,0,1778.933,,,,<R>,,,176,102,0,,,,,,,,
380,2,3,12528,0,1778.933,,,,<R>,,,176,102,0,,,,,,,,
379,77,3,12523,1237,1779.021,,,,,,,144,32,0,,,,,,,,
379,78,3,12524,1237,1779.021,,,,,,,144,61,0,,,,,,,,
379,79,3,12525,1237,1779.021,,,,,,,144,71,0,,,,,,,,
380,3,1,12529,85,1779.289,0.715680803571429,4,,F#3,mp,14,144,54,14,,,,,,d,,
380,4,1,12530,85,1779.289,1.07142857142857,4,,A3,mp,14,144,57,14,,,,,,d,,
380,5,1,12531,85,1779.289,1.07142857142857,4,,F4,mp,14,144,65,14,,,,,,d,,
380,6,1,12532,85,1779.289,1.07142857142857,4,,C#5,mp,14,144,73,14,,,,,,d,,
380,7,1,12533,85,1779.289,1.07142857142857,4,,B5,mp,14,144,83,14,,,,,,d,,
380,9,1,12534,,1779.854,0.05,8,,B6,p,11,144,95,11,,,,g,,d,,
380,9,1,12534,,1779.904,,,,,,,144,95,0,,,,,,,,
380,6,1,12532,85,1779.929,,,,,,,144,73,0,,,,,,,,
380,10,1,12535,,1779.929,0.05,8,,C#5,p,11,144,73,11,,,,g,,d,,
380,3,1,12529,85,1780.004,,,,,,,144,54,0,,,,,,,,
380,4,1,12530,85,1780.004,,,,,,,144,57,0,,,,,,,,
380,8,0,12536,256,1780.004,,,,,,,176,64,0,,,,,^,,,
380,11,1,12537,256,1780.004,1.07142857142857,4,,C#6,f,20,144,85,20,,,,,,d,,
380,12,1,12538,256,1780.004,1.07142857142857,4,,E7,f,20,144,100,20,,,,,,d,,
380,13,3,12539,256,1780.004,0.535714285714286,8,,A3,p,11,144,57,11,,,,,,d,,
380,5,1,12531,85,1780.36,,,,,,,144,65,0,,,,,,,,
380,7,1,12533,85,1780.36,,,,,,,144,83,0,,,,,,,,
380,10,1,12535,,1780.36,,,,,,,144,73,0,,,,,,,,
380,13,3,12539,256,1780.54,,,,,,,144,57,0,,,,,,,,
380,15,3,12540,384,1780.54,0.535714285714286,8,,G#1,f,20,144,32,20,,,,,,d,,
380,14,0,12541,384,1780.54,,,,,,,176,64,127,,,,,V,,,
380,16,0,12542,512,1780.926,,,,,,,176,64,0,,,,,^,,,
380,15,3,12540,384,1781.076,,,,,,,144,32,0,,,,,,,,
380,18,1,12543,512,1781.076,,,,<R>,,,176,102,0,,,,,,,,
380,19,3,12544,512,1781.076,0.17578125,32,,G#1,pp,8,144,32,8,,,,,,d 6042,,
380,11,1,12537,256,1781.076,,,,,,,144,85,0,,,,,,,,
380,12,1,12538,256,1781.076,,,,,,,144,100,0,,,,,,,,
380,17,0,12545,512,1781.226,,,,,,,176,64,127,,,,,V,,,
380,19,3,12544,512,1781.252,,,,,,,144,32,0,,,,,,,,
380,20,3,12546,554,1781.252,0.121372767857143,32,,C5,pp+,9,144,72,9,,,,,,,,
380,20,3,12546,554,1781.373,,,,,,,144,72,0,,,,,,,,
380,21,3,12547,583,1781.373,0.1171875,32,,C#6,p-,10,144,85,10,,,,,,,,
380,21,3,12547,583,1781.49,,,,,,,144,85,0,,,,,,,,
380,22,3,12548,611,1781.49,0.121372767857143,32,,E5,p,11,144,76,11,,,,,,,,
380,22,3,12548,611,1781.611,,,,,,,144,76,0,,,,,,,,
380,23,3,12549,640,1781.611,0.133928571428571,32,,G#2,p+,12,144,44,12,,,,,,,,
380,24,3,12550,640,1781.611,0.133928571428571,32,,D3,p+,12,144,50,12,,,,,,,,
380,25,3,12551,640,1781.611,0.133928571428571,32,,C5,p+,12,144,72,12,,,,,,,,
380,23,3,12549,640,1781.745,,,,,,,144,44,0,,,,,,,,
380,24,3,12550,640,1781.745,,,,,,,144,50,0,,,,,,,,
380,25,3,12551,640,1781.745,,,,,,,144,72,0,,,,,,,,
380,26,3,12552,672,1781.745,0.133928571428571,32,,C#6,mp,14,144,85,14,,,,,,,,
380,26,3,12552,672,1781.879,,,,,,,144,85,0,,,,,,,,
380,27,3,12553,704,1781.879,0.133928571428571,32,,E5,mp+,15,144,76,15,,,,,,,,
380,27,3,12553,704,1782.013,,,,,,,144,76,0,,,,,,,,
380,28,3,12554,736,1782.013,0.133928571428571,32,,D4,mf-,16,144,62,16,,,,,,,,
380,29,3,12555,736,1782.013,0.133928571428571,32,,C#6,mf-,16,144,85,16,,,,,,,,
380,28,3,12554,736,1782.147,,,,,,,144,62,0,,,,,,,,
380,29,3,12555,736,1782.147,,,,,,,144,85,0,,,,,,,,
380,30,1,12556,768,1782.147,0.355747767857143,8,,C#7,mf,17,144,97,17,,,,,,,,
380,31,3,12557,768,1782.147,,,,<R>,,,176,102,0,,,,,,,,
380,32,3,12558,810,1782.323,0.179966517857143,16,,D3,mf,17,144,50,17,,,,,,,,
380,30,1,12556,768,1782.503,,,,,,,144,97,0,,,,,,,,
380,32,3,12558,810,1782.503,,,,,,,144,50,0,,,,,,,,
380,33,0,12559,853,1782.503,,,,,,,176,64,0,,,,,^,,,
380,34,1,12560,853,1782.503,0.179966517857143,16,,C#7,mf,17,144,97,17,,,,,,,,
380,35,3,12561,853,1782.503,0.179966517857143,16,,G#2,mf,17,144,44,17,,,,,,,,
380,36,3,12562,853,1782.503,0.267857142857143,16,,D3,mf,17,144,50,17,,,,,,,,
380,34,1,12560,853,1782.683,,,,,,,144,97,0,,,,,,,,
380,35,3,12561,853,1782.683,,,,,,,144,44,0,,,,,,,,
380,37,1,12563,896,1782.683,,,,<R>,,,176,102,0,,,,,,,,
380,38,3,12564,896,1782.683,,,,<R>,,,176,102,0,,,,,,,,
380,36,3,12562,853,1782.771,,,,,,,144,50,0,,,,,,,,
380,40,1,12565,938,1782.859,0.179966517857143,16,,D#4,pp,8,144,63,8,,,,,,,,
380,39,0,12566,938,1782.859,,,,,,,176,64,127,,,,,V,,,
380,40,1,12565,938,1783.039,,,,,,,144,63,0,,,,,,,,
380,41,1,12567,981,1783.039,0.179966517857143,16,,G#3,pp,8,144,56,8,,,,,,,,
380,41,1,12567,981,1783.219,,,,,,,144,56,0,,,,,,,,
380,42,1,12568,1024,1783.219,,,,<R>,,,176,102,0,,,,,,,,
380,43,3,12569,1024,1783.219,0.267857142857143,16,,C2,pp,8,144,36,8,,,,,,,,
380,43,3,12569,1024,1783.486,,,,,,,144,36,0,,,,,,,,
380,44,3,12570,1088,1783.486,0.267857142857143,16,,D#4,pp,8,144,63,8,,,,,,,,
380,44,3,12570,1088,1783.754,,,,,,,144,63,0,,,,,,,,
380,45,3,12571,1152,1783.754,0.401785714285714,16,,G#2,pp,8,144,44,8,,,,,,,,
380,45,3,12571,1152,1784.156,,,,,,,144,44,0,,,,,,,,
380,46,3,12572,1248,1784.156,0.133928571428571,32,,D#2,pp,8,144,39,8,,,,,,,e,
380,47,3,12573,1248,1784.156,0.133928571428571,32,,B2,pp,8,144,47,8,,,,,,,e,
380,48,3,12574,1248,1784.156,0.133928571428571,32,,C3,pp,8,144,48,8,,,,,,,e,
380,49,0,12575,1279,1784.286,,,,,,,176,64,0,,,,,^,,,
381,0,0,12576,0,1784.29,,,,,,,,,,381,,,,,,,
381,1,1,12577,0,1784.29,,,,<R>,,,176,102,0,,,,,,,,
381,2,3,12578,0,1784.29,0.133928571428571,32,,F#2,p+,12,144,42,12,,,,,,,e,
380,46,3,12572,1248,1784.29,,,,,,,144,39,0,,,,,,,,
380,47,3,12573,1248,1784.29,,,,,,,144,47,0,,,,,,,,
380,48,3,12574,1248,1784.29,,,,,,,144,48,0,,,,,,,,
381,2,3,12578,0,1784.424,,,,,,,144,42,0,,,,,,,,
381,3,3,12579,32,1784.424,0.133928571428571,32,,G2,mf-,16,144,43,16,,,,,,,e,
381,3,3,12579,32,1784.558,,,,,,,144,43,0,,,,,,,,
381,4,1,12580,64,1784.558,0.267857142857143,16,,B2,f,20,144,47,20,,,,,,,e,
381,5,1,12581,64,1784.558,0.267857142857143,16,,C4,f,20,144,60,20,,,,,,,e,
381,6,3,12582,64,1784.558,0.267857142857143,16,,D#1,f,20,144,27,20,,,,,,,E,
381,7,3,12583,64,1784.558,0.267857142857143,16,,F#1,f,20,144,30,20,,,,,,,E 6042,
381,4,1,12580,64,1784.826,,,,,,,144,47,0,,,,,,,,
381,5,1,12581,64,1784.826,,,,,,,144,60,0,,,,,,,,
381,6,3,12582,64,1784.826,,,,,,,144,27,0,,,,,,,,
381,7,3,12583,64,1784.826,,,,,,,144,30,0,,,,,,,,
381,8,1,12584,128,1784.826,,,,<R>,,,176,102,0,,,,,,,,
381,9,3,12585,128,1784.826,,,,<R>,,,176,102,0,,,,,,,,
381,10,0,12586,128,1785.126,,,,,,,,,,,6042,,,,,,
381,11,1,12587,160,1785.26,0.401785714285714,16,,B2,pp,8,144,47,8,,,,,,,,
381,12,1,12588,160,1785.26,0.267857142857143,16,,C4,pp,8,144,60,8,,,,,,,,
381,13,3,12589,160,1785.26,0.401785714285714,16,,D#1,pp,8,144,27,8,,,,,,,,
381,14,3,12590,160,1785.26,0.267857142857143,16,,F#1,pp,8,144,30,8,,,,,,,,
381,12,1,12588,160,1785.528,,,,,,,144,60,0,,,,,,,,
381,14,3,12590,160,1785.528,,,,,,,144,30,0,,,,,,,,
381,11,1,12587,160,1785.661,,,,,,,144,47,0,,,,,,,,
381,13,3,12589,160,1785.661,,,,,,,144,27,0,,,,,,,,
381,15,1,12591,256,1785.661,,,,<R>,,,176,102,0,,,,,,,,
381,16,3,12592,256,1785.661,0.104631696428571,32,,F2,pp,8,144,41,8,,,,,,,,
381,16,3,12592,256,1785.766,,,,,,,144,41,0,,,,,,,,
381,17,3,12593,281,1785.766,0.108816964285714,32,,C#2,pp,8,144,37,8,,,,,,,,
381,17,3,12593,281,1785.875,,,,,,,144,37,0,,,,,,,,
