meas,index,voice,loc,tick,sec,dur,rval,dot_cnt,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,pedal,dyn,even,tempo
,5225,,,0,76.6878,,,,,,,176,64,98,,,,,,,,
,5226,,,0,76.6878,,,,,,,176,67,16,,,,,,,,
,5227,,,0,76.690404,,,,,,,144,96,0,,,,,,,,
,5228,,,0,76.698216,,,,,,,144,90,0,,,,,,,,
,5229,,,0,76.708632,,,,,,,176,67,17,,,,,,,,
,5230,,,0,76.719048,,,,,,,176,64,99,,,,,,,,
,5231,,,0,76.719048,,,,,,,176,67,19,,,,,,,,
,5232,,,0,76.72686,,,,,,,176,64,98,,,,,,,,
,5233,,,0,76.729464,,,,,,,176,67,16,,,,,,,,
,5234,,,0,76.732068,,,,,,,144,88,0,,,,,,,,
,5235,,,0,76.737276,,,,,,,176,67,19,,,,,,,,
,5236,,,0,76.747692,,,,,,,176,64,99,,,,,,,,
,5237,,,0,76.747692,,,,,,,176,67,17,,,,,,,,
,5238,,,0,76.758108,,,,,,,176,67,19,,,,,,,,
,5239,,,0,76.768524,,,,,,,176,67,17,,,,,,,,
,5240,,,0,76.77894,,,,,,,176,64,98,,,,,,,,
,5241,,,0,76.77894,,,,,,,176,67,16,,,,,,,,
,5242,,,0,76.786752,,,,,,,176,64,99,,,,,,,,
,5243,,,0,76.789356,,,,,,,176,67,17,,,,,,,,
,5244,,,0,76.79196,,,,,,,144,97,77,,,,,,,,
,5245,,,0,76.799772,,,,,,,176,67,16,,,,,,,,
,5246,,,0,76.807584,,,,,,,176,67,15,,,,,,,,
,5247,,,0,76.818,,,,,,,176,64,97,,,,,,,,
,5248,,,0,76.823208,,,,,,,144,101,69,,,,,,,,
,5249,,,0,76.828416,,,,,,,176,64,99,,,,,,,,
,5250,,,0,76.828416,,,,,,,176,67,17,,,,,,,,
,5251,,,0,76.838832,,,,,,,176,67,16,,,,,,,,
,5252,,,0,76.84404,,,,,,,144,100,56,,,,,,,,
,5253,,,0,76.846644,,,,,,,176,67,18,,,,,,,,
,5254,,,0,76.85706,,,,,,,176,67,16,,,,,,,,
314,5255,1,9719,0,76.864872,43,32.0,1,C7,p-,10,144,96,60,,,,,,,,
,5256,,,0,76.867476,,,,,,,176,67,18,,,,,,,,
,5257,,,0,76.877892,,,,,,,176,67,16,,,,,,,,
,5258,,,0,76.888308,,,,,,,176,67,18,,,,,,,,
,5259,,,0,76.893516,,,,,,,144,100,0,,,,,,,,
,5260,,,0,76.898724,,,,,,,176,67,17,,,,,,,,
,5261,,,0,76.90914,,,,,,,176,67,18,,,,,,,,
,5262,,,0,76.927368,,,,,,,176,67,16,,,,,,,,
,5263,,,0,76.940388,,,,,,,144,101,0,,,,,,,,
,5264,,,0,76.9482,,,,,,,176,67,17,,,,,,,,
,5265,,,0,76.9482,,,,,,,144,97,0,,,,,,,,
,5266,,,0,76.958616,,,,,,,176,67,19,,,,,,,,
,5267,,,0,76.969032,,,,,,,176,67,17,,,,,,,,
,5268,,,0,76.976844,,,,,,,176,64,98,,,,,,,,
,5269,,,0,76.979448,,,,,,,176,67,19,,,,,,,,
,5270,,,0,76.989864,,,,,,,176,64,99,,,,,,,,
,5271,,,0,76.989864,,,,,,,176,67,16,,,,,,,,
,5272,,,0,76.997676,,,,,,,176,64,98,,,,,,,,
,5273,,,0,76.997676,,,,,,,176,67,18,,,,,,,,
314,5274,1,9721,0,77.005488,42,32.0,1,E6,p,11,144,88,68,,,,,,,,
,5275,,,0,77.008092,,,,,,,176,64,99,,,,,,,,
,5276,,,0,77.008092,,,,,,,176,67,17,,,,,,,,
314,5277,1,9722,0,77.015904,32,32.0,1,G#6,p,11,144,92,60,,,,,,,,
,5278,,,0,77.036736,,,,,,,176,64,98,,,,,,,,
,5279,,,0,77.03934,,,,,,,176,67,16,,,,,,,,
,5280,,,0,77.03934,,,,,,,144,89,43,,,,,,,,
,5281,,,0,77.047152,,,,,,,176,64,99,,,,,,,,
,5282,,,0,77.049756,,,,,,,176,67,18,,,,,,,,
,5283,,,0,77.057568,,,,,,,176,64,97,,,,,,,,
,5284,,,0,77.060172,,,,,,,176,67,16,,,,,,,,
,5285,,,0,77.067984,,,,,,,176,64,99,,,,,,,,
,5286,,,0,77.070588,,,,,,,176,67,17,,,,,,,,
,5287,,,0,77.070588,,,,,,,144,96,0,,,,,,,,
,5288,,,0,77.096628,,,,,,,144,89,0,,,,,,,,
,5289,,,0,77.107044,,,,,,,144,88,0,,,,,,,,
,5290,,,0,77.109648,,,,,,,176,64,97,,,,,,,,
,5291,,,0,77.109648,,,,,,,176,67,18,,,,,,,,
,5292,,,0,77.120064,,,,,,,176,64,99,,,,,,,,
,5293,,,0,77.120064,,,,,,,176,67,17,,,,,,,,
,5294,,,0,77.127876,,,,,,,176,64,98,,,,,,,,
,5295,,,0,77.127876,,,,,,,176,67,16,,,,,,,,
,5296,,,0,77.138292,,,,,,,176,64,99,,,,,,,,
,5297,,,0,77.138292,,,,,,,176,67,18,,,,,,,,
,5298,,,0,77.146104,,,,,,,144,92,0,,,,,,,,
,5299,,,0,77.148708,,,,,,,176,67,17,,,,,,,,
,5300,,,0,77.15652,,,,,,,144,89,81,,,,,,,,
,5301,,,0,77.166936,,,,,,,176,67,16,,,,,,,,
,5302,,,0,77.177352,,,,,,,176,67,18,,,,,,,,
,5303,,,0,77.187768,,,,,,,176,64,98,,,,,,,,
,5304,,,0,77.190372,,,,,,,176,67,15,,,,,,,,
,5305,,,0,77.200788,,,,,,,176,64,99,,,,,,,,
,5306,,,0,77.200788,,,,,,,176,67,19,,,,,,,,
,5307,,,0,77.2086,,,,,,,176,67,17,,,,,,,,
,5308,,,0,77.213808,,,,,,,144,89,0,,,,,,,,
,5309,,,0,77.219016,,,,,,,176,67,18,,,,,,,,
,5310,,,0,77.226828,,,,,,,176,67,17,,,,,,,,
,5311,,,0,77.237244,,,,,,,176,67,19,,,,,,,,
,5312,,,0,77.24766,,,,,,,176,67,16,,,,,,,,
,5313,,,0,77.258076,,,,,,,176,64,98,,,,,,,,
,5314,,,0,77.26068,,,,,,,176,67,18,,,,,,,,
,5315,,,0,77.271096,,,,,,,176,64,99,,,,,,,,
,5316,,,0,77.271096,,,,,,,176,67,17,,,,,,,,
,5317,,,0,77.278908,,,,,,,176,64,98,,,,,,,,
314,5318,1,9723,0,77.281512,29,32.0,0,C7,p+,12,144,96,64,,,,,,,,
314,5319,1,9726,0,77.284116,32,32.0,1,F#7,mp-,13,144,102,84,,,,,,,,
,5320,,,0,77.28672,,,,,,,176,64,99,,,,,,,,
,5321,,,0,77.289324,,,,,,,176,67,16,,,,,,,,
,5322,,,0,77.294532,,,,,,,144,97,58,,,,,,,,
,5323,,,0,77.297136,,,,,,,176,67,17,,,,,,,,
,5324,,,0,77.307552,,,,,,,176,67,16,,,,,,,,
,5325,,,0,77.317968,,,,,,,176,67,15,,,,,,,,
,5326,,,0,77.328384,,,,,,,176,67,17,,,,,,,,
,5327,,,0,77.3388,,,,,,,176,67,16,,,,,,,,
,5328,,,0,77.349216,,,,,,,176,67,17,,,,,,,,
,5329,,,0,77.359632,,,,,,,176,67,16,,,,,,,,
,5330,,,0,77.396088,,,,,,,144,97,0,,,,,,,,
,5331,,,0,77.398692,,,,,,,176,67,18,,,,,,,,
,5332,,,0,77.406504,,,,,,,176,67,16,,,,,,,,
,5333,,,0,77.41692,,,,,,,176,67,18,,,,,,,,
,5334,,,0,77.422128,,,,,,,144,102,0,,,,,,,,
,5335,,,0,77.427336,,,,,,,176,67,17,,,,,,,,
,5336,,,0,77.432544,,,,,,,144,92,0,,,,,,,,
,5337,,,0,77.437752,,,,,,,176,67,18,,,,,,,,
314,5338,1,9727,0,77.445564,85,8.0,0,F5,mp,14,144,77,60,,,,,,,,
,5339,,,0,77.448168,,,,,,,176,67,17,,,,,,,,
,5340,,,0,77.448168,,,,,,,144,96,0,,,,,,,,
,5341,,,0,77.458584,,,,,,,176,67,19,,,,,,,,
,5342,,,0,77.469,,,,,,,176,67,17,,,,,,,,
,5343,,,0,77.476812,,,,,,,176,64,98,,,,,,,,
,5344,,,0,77.487228,,,,,,,144,77,0,,,,,,,,
,5345,,,0,77.487228,,,,,,,176,64,99,,,,,,,,
,5346,,,0,77.489832,,,,,,,176,67,18,,,,,,,,
,5347,,,0,77.497644,,,,,,,176,67,16,,,,,,,,
,5348,,,0,77.528892,,,,,,,176,67,17,,,,,,,,
,5349,,,0,77.54712,,,,,,,176,67,18,,,,,,,,
,5350,,,0,77.557536,,,,,,,176,67,17,,,,,,,,
314,5351,1,9729,0,77.570556,256,4.0,0,G#6,mp,14,144,92,45,,,,,,,,
,5352,,,0,77.578368,,,,,,,176,67,18,,,,,,,,
,5353,,,0,77.596596,,,,,,,176,67,16,,,,,,,,
,5354,,,0,77.607012,,,,,,,176,67,17,,,,,,,,
,5355,,,0,77.617428,,,,,,,176,67,19,,,,,,,,
,5356,,,0,77.627844,,,,,,,176,67,18,,,,,,,,
314,5357,1,9730,0,77.627844,256,4.0,0,C7,mp,14,144,96,16,,,,,,,,
,5358,,,0,77.646072,,,,,,,144,95,23,,,,,,,,
,5359,,,0,77.659092,,,,,,,176,64,98,,,,,,,,
,5360,,,0,77.659092,,,,,,,176,67,16,,,,,,,,
,5361,,,0,77.666904,,,,,,,176,64,99,,,,,,,,
,5362,,,0,77.669508,,,,,,,176,67,17,,,,,,,,
,5363,,,0,77.67732,,,,,,,176,67,19,,,,,,,,
,5364,,,0,77.687736,,,,,,,176,67,16,,,,,,,,
,5365,,,0,77.698152,,,,,,,176,67,19,,,,,,,,
,5366,,,0,77.70336,,,,,,,144,101,24,,,,,,,,
,5367,,,0,77.708568,,,,,,,176,67,16,,,,,,,,
,5368,,,0,77.713776,,,,,,,144,95,0,,,,,,,,
,5369,,,0,77.718984,,,,,,,176,67,18,,,,,,,,
,5370,,,0,77.726796,,,,,,,176,67,17,,,,,,,,
,5371,,,0,77.7294,,,,,,,144,96,0,,,,,,,,
,5372,,,0,77.747628,,,,,,,176,67,16,,,,,,,,
,5373,,,0,77.758044,,,,,,,144,88,0,,,,,,,,
,5374,,,0,77.760648,,,,,,,144,101,0,,,,,,,,
,5375,,,0,77.76846,,,,,,,176,67,17,,,,,,,,
,5376,,,0,77.778876,,,,,,,144,92,0,,,,,,,,
,5377,,,0,77.789292,,,,,,,176,67,18,,,,,,,,
,5378,,,0,77.799708,,,,,,,176,67,16,,,,,,,,
,5379,,,0,77.80752,,,,,,,176,67,19,,,,,,,,
,5380,,,0,77.817936,,,,,,,176,67,16,,,,,,,,
,5381,,,0,77.828352,,,,,,,176,67,18,,,,,,,,
,5382,,,0,77.838768,,,,,,,176,67,17,,,,,,,,
,5383,,,0,77.8596,,,,,,,176,67,18,,,,,,,,
,5384,,,0,77.870016,,,,,,,176,67,16,,,,,,,,
,5385,,,0,77.888244,,,,,,,176,67,18,,,,,,,,
,5386,,,0,77.89866,,,,,,,176,67,19,,,,,,,,
,5387,,,0,77.906472,,,,,,,176,64,98,,,,,,,,
,5388,,,0,77.909076,,,,,,,176,67,17,,,,,,,,
,5389,,,0,77.916888,,,,,,,176,64,99,,,,,,,,
,5390,,,0,77.919492,,,,,,,176,67,18,,,,,,,,
,5391,,,0,77.927304,,,,,,,176,67,16,,,,,,,,
,5392,,,0,77.93772,,,,,,,176,67,17,,,,,,,,
,5393,,,0,77.979384,,,,,,,176,67,16,,,,,,,,
,5394,,,0,77.9898,,,,,,,176,67,17,,,,,,,,
,5395,,,0,78.018444,,,,,,,176,64,98,,,,,,,,
,5396,,,0,78.018444,,,,,,,176,67,18,,,,,,,,
,5397,,,0,78.02886,,,,,,,176,64,99,,,,,,,,
,5398,,,0,78.02886,,,,,,,176,67,17,,,,,,,,
,5399,,,0,78.036672,,,,,,,176,67,16,,,,,,,,
,5400,,,0,78.047088,,,,,,,176,67,17,,,,,,,,
314,5401,2,9735,0,78.0549,256,4.0,1,F#6,mp,14,144,90,41,,,,,,,,
,5402,,,0,78.06792,,,,,,,176,67,16,,,,,,,,
,5403,,,0,78.078336,,,,,,,176,67,17,,,,,,,,
314,5404,2,9734,0,78.099168,256,4.0,1,D5,mp,14,144,74,29,,,,,,,,
314,5405,2,9733,0,78.10698,256,4.0,1,A#4,mp,14,144,70,32,,,,,,,,
314,5406,2,9732,0,78.109584,384,4.0,1,D#4,mp,14,144,63,22,,,,,,,,
,5407,,,0,78.117396,,,,,,,176,67,18,,,,,,,,
,5408,,,0,78.127812,,,,,,,176,67,17,,,,,,,,
,5409,,,0,78.156456,,,,,,,176,67,19,,,,,,,,
,5410,,,0,78.166872,,,,,,,176,67,17,,,,,,,,
,5411,,,0,78.169476,,,,,,,144,90,0,,,,,,,,
,5412,,,0,78.179892,,,,,,,176,67,16,,,,,,,,
,5413,,,0,78.187704,,,,,,,176,67,17,,,,,,,,
,5414,,,0,78.208536,,,,,,,176,67,16,,,,,,,,
,5415,,,0,78.218952,,,,,,,176,67,17,,,,,,,,
,5416,,,0,78.244992,,,,,,,144,74,0,,,,,,,,
,5417,,,0,78.278844,,,,,,,176,67,18,,,,,,,,
,5418,,,0,78.299676,,,,,,,176,67,16,,,,,,,,
,5419,,,0,78.349152,,,,,,,176,67,17,,,,,,,,
,5420,,,0,78.377796,,,,,,,176,67,19,,,,,,,,
,5421,,,0,78.388212,,,,,,,176,67,17,,,,,,,,
,5422,,,0,78.398628,,,,,,,176,67,18,,,,,,,,
,5423,,,0,78.409044,,,,,,,176,67,16,,,,,,,,
,5424,,,0,78.41946,,,,,,,176,67,19,,,,,,,,
,5425,,,0,78.429876,,,,,,,176,67,17,,,,,,,,
,5426,,,0,78.450708,,,,,,,176,67,16,,,,,,,,
,5427,,,0,78.45852,,,,,,,176,67,17,,,,,,,,
,5428,,,0,78.468936,,,,,,,176,67,16,,,,,,,,
,5429,,,0,78.479352,,,,,,,176,67,18,,,,,,,,
,5430,,,0,78.489768,,,,,,,176,67,17,,,,,,,,
,5431,,,0,78.500184,,,,,,,176,67,16,,,,,,,,
,5432,,,0,78.507996,,,,,,,176,67,18,,,,,,,,
,5433,,,0,78.518412,,,,,,,176,67,17,,,,,,,,
,5434,,,0,78.539244,,,,,,,176,67,16,,,,,,,,
,5435,,,0,78.60174,,,,,,,176,67,17,,,,,,,,
,5436,,,0,78.648612,,,,,,,176,67,16,,,,,,,,
,5437,,,0,78.659028,,,,,,,176,67,17,,,,,,,,
,5438,,,0,78.67986,,,,,,,176,67,16,,,,,,,,
,5439,,,0,78.698088,,,,,,,176,67,18,,,,,,,,
,5440,,,0,78.71892,,,,,,,176,67,15,,,,,,,,
,5441,,,0,78.729336,,,,,,,176,67,19,,,,,,,,
,5442,,,0,78.739752,,,,,,,176,67,17,,,,,,,,
,5443,,,0,78.778812,,,,,,,176,67,16,,,,,,,,
,5444,,,0,78.789228,,,,,,,176,67,18,,,,,,,,
,5445,,,0,78.799644,,,,,,,176,67,16,,,,,,,,
,5446,,,0,78.807456,,,,,,,176,67,17,,,,,,,,
,5447,,,0,78.820476,,,,,,,176,67,18,,,,,,,,
,5448,,,0,78.838704,,,,,,,176,67,19,,,,,,,,
,5449,,,0,78.856932,,,,,,,176,67,16,,,,,,,,
,5450,,,0,78.859536,,,,,,,176,67,18,,,,,,,,
,5451,,,0,78.867348,,,,,,,176,67,17,,,,,,,,
,5452,,,0,78.877764,,,,,,,176,67,19,,,,,,,,
,5453,,,0,78.88818,,,,,,,176,67,16,,,,,,,,
,5454,,,0,78.916824,,,,,,,176,67,15,,,,,,,,
,5455,,,0,78.937656,,,,,,,176,67,18,,,,,,,,
,5456,,,0,78.948072,,,,,,,176,67,16,,,,,,,,
,5457,,,0,78.968904,,,,,,,176,67,19,,,,,,,,
,5458,,,0,78.976716,,,,,,,176,67,17,,,,,,,,
,5459,,,0,78.987132,,,,,,,176,67,18,,,,,,,,
,5460,,,0,78.997548,,,,,,,176,67,17,,,,,,,,
,5461,,,0,79.007964,,,,,,,176,67,15,,,,,,,,
,5462,,,0,79.01838,,,,,,,176,67,16,,,,,,,,
,5463,,,0,79.036608,,,,,,,176,67,17,,,,,,,,
,5464,,,0,79.047024,,,,,,,176,67,16,,,,,,,,
,5465,,,0,79.078272,,,,,,,176,67,15,,,,,,,,
,5466,,,0,79.088688,,,,,,,176,67,17,,,,,,,,
,5467,,,0,79.0965,,,,,,,176,67,18,,,,,,,,
,5468,,,0,79.106916,,,,,,,176,67,17,,,,,,,,
,5469,,,0,79.117332,,,,,,,176,67,15,,,,,,,,
,5470,,,0,79.127748,,,,,,,176,67,17,,,,,,,,
,5471,,,0,79.138164,,,,,,,176,67,16,,,,,,,,
,5472,,,0,79.14858,,,,,,,176,67,17,,,,,,,,
,5473,,,0,79.166808,,,,,,,176,67,18,,,,,,,,
,5474,,,0,79.177224,,,,,,,176,67,17,,,,,,,,
,5475,,,0,79.18764,,,,,,,176,67,18,,,,,,,,
,5476,,,0,79.198056,,,,,,,176,67,16,,,,,,,,
,5477,,,0,79.208472,,,,,,,176,67,18,,,,,,,,
,5478,,,0,79.218888,,,,,,,176,67,17,,,,,,,,
,5479,,,0,79.2267,,,,,,,176,67,15,,,,,,,,
,5480,,,0,79.237116,,,,,,,176,67,17,,,,,,,,
,5481,,,0,79.247532,,,,,,,176,67,15,,,,,,,,
,5482,,,0,79.268364,,,,,,,176,67,17,,,,,,,,
,5483,,,0,79.27878,,,,,,,176,67,16,,,,,,,,
,5484,,,0,79.289196,,,,,,,176,67,15,,,,,,,,
,5485,,,0,79.307424,,,,,,,176,67,17,,,,,,,,
,5486,,,0,79.338672,,,,,,,176,67,18,,,,,,,,
,5487,,,0,79.349088,,,,,,,176,67,16,,,,,,,,
,5488,,,0,79.40898,,,,,,,176,67,18,,,,,,,,
,5489,,,0,79.419396,,,,,,,176,67,17,,,,,,,,
,5490,,,0,79.429812,,,,,,,176,67,15,,,,,,,,
,5491,,,0,79.437624,,,,,,,176,67,17,,,,,,,,
,5492,,,0,79.468872,,,,,,,176,67,18,,,,,,,,
,5493,,,0,79.479288,,,,,,,176,67,16,,,,,,,,
,5494,,,0,79.489704,,,,,,,176,67,17,,,,,,,,
,5495,,,0,79.497516,,,,,,,176,67,16,,,,,,,,
,5496,,,0,79.528764,,,,,,,176,67,15,,,,,,,,
314,5497,2,9740,0,79.528764,256,4.0,0,E5,mp,14,144,76,17,,,,,,,,
,5498,,,0,79.53918,,,,,,,176,67,17,,,,,,,,
,5499,,,0,79.549596,,,,,,,176,67,16,,,,,,,,
,5500,,,0,79.557408,,,,,,,176,67,17,,,,,,,,
,5501,,,0,79.567824,,,,,,,176,67,16,,,,,,,,
,5502,,,0,79.57824,,,,,,,176,67,17,,,,,,,,
,5503,,,0,79.588656,,,,,,,176,67,16,,,,,,,,
,5504,,,0,79.599072,,,,,,,176,67,17,,,,,,,,
,5505,,,0,79.609488,,,,,,,176,67,16,,,,,,,,
,5506,,,0,79.625112,,,,,,,144,63,0,,,,,,,,
,5507,,,0,79.638132,,,,,,,176,67,15,,,,,,,,
,5508,,,0,79.648548,,,,,,,176,67,17,,,,,,,,
,5509,,,0,79.661568,,,,,,,144,70,0,,,,,,,,
,5510,,,0,79.666776,,,,,,,144,76,0,,,,,,,,
,5511,,,0,79.687608,,,,,,,176,67,19,,,,,,,,
,5512,,,0,79.698024,,,,,,,176,67,15,,,,,,,,
,5513,,,0,79.70844,,,,,,,176,67,17,,,,,,,,
,5514,,,0,79.729272,,,,,,,176,67,15,,,,,,,,
,5515,,,0,79.739688,,,,,,,176,67,17,,,,,,,,
,5516,,,0,79.7475,,,,,,,176,67,15,,,,,,,,
,5517,,,0,79.757916,,,,,,,176,67,16,,,,,,,,
,5518,,,0,79.778748,,,,,,,176,64,100,,,,,,,,
,5519,,,0,79.781352,,,,,,,176,67,19,,,,,,,,
,5520,,,0,79.789164,,,,,,,176,64,99,,,,,,,,
,5521,,,0,79.789164,,,,,,,176,67,17,,,,,,,,
,5522,,,0,79.79958,,,,,,,176,67,16,,,,,,,,
,5523,,,0,79.849056,,,,,,,176,67,17,,,,,,,,
,5524,,,0,79.859472,,,,,,,176,67,16,,,,,,,,
,5525,,,0,79.898532,,,,,,,176,67,17,,,,,,,,
,5526,,,0,79.908948,,,,,,,176,67,16,,,,,,,,
,5527,,,0,79.919364,,,,,,,176,67,17,,,,,,,,
,5528,,,0,79.92978,,,,,,,176,67,18,,,,,,,,
,5529,,,0,79.940196,,,,,,,176,67,17,,,,,,,,
,5530,,,0,79.948008,,,,,,,176,67,15,,,,,,,,
,5531,,,0,79.958424,,,,,,,176,67,16,,,,,,,,
,5532,,,0,79.96884,,,,,,,176,67,17,,,,,,,,
,5533,,,0,79.979256,,,,,,,176,67,16,,,,,,,,
,5534,,,0,79.989672,,,,,,,176,67,17,,,,,,,,
,5535,,,0,80.002692,,,,,,,176,67,16,,,,,,,,
,5536,,,0,80.028732,,,,,,,176,67,17,,,,,,,,
,5537,,,0,80.039148,,,,,,,176,67,16,,,,,,,,
,5538,,,0,80.057376,,,,,,,176,67,17,,,,,,,,
,5539,,,0,80.067792,,,,,,,176,67,16,,,,,,,,
,5540,,,0,80.078208,,,,,,,176,67,15,,,,,,,,
,5541,,,0,80.088624,,,,,,,176,67,16,,,,,,,,
,5542,,,0,80.09904,,,,,,,176,67,15,,,,,,,,
,5543,,,0,80.109456,,,,,,,176,67,17,,,,,,,,
,5544,,,0,80.117268,,,,,,,176,67,16,,,,,,,,
,5545,,,0,80.127684,,,,,,,176,67,17,,,,,,,,
,5546,,,0,80.169348,,,,,,,176,67,16,,,,,,,,
,5547,,,0,80.187576,,,,,,,176,67,18,,,,,,,,
,5548,,,0,80.197992,,,,,,,176,67,16,,,,,,,,
,5549,,,0,80.239656,,,,,,,176,67,15,,,,,,,,
,5550,,,0,80.247468,,,,,,,176,67,17,,,,,,,,
,5551,,,0,80.2683,,,,,,,176,67,16,,,,,,,,
,5552,,,0,80.278716,,,,,,,176,67,17,,,,,,,,
,5553,,,0,80.289132,,,,,,,176,67,16,,,,,,,,
,5554,,,0,80.328192,,,,,,,176,67,15,,,,,,,,
,5555,,,0,80.338608,,,,,,,176,67,16,,,,,,,,
,5556,,,0,80.349024,,,,,,,176,67,17,,,,,,,,
,5557,,,0,80.35944,,,,,,,176,64,100,,,,,,,,
,5558,,,0,80.35944,,,,,,,176,67,16,,,,,,,,
,5559,,,0,80.367252,,,,,,,176,64,99,,,,,,,,
,5560,,,0,80.377668,,,,,,,176,67,17,,,,,,,,
,5561,,,0,80.388084,,,,,,,176,67,19,,,,,,,,
,5562,,,0,80.3985,,,,,,,176,67,17,,,,,,,,
,5563,,,0,80.408916,,,,,,,176,67,18,,,,,,,,
,5564,,,0,80.419332,,,,,,,176,67,17,,,,,,,,
,5565,,,0,80.429748,,,,,,,176,67,15,,,,,,,,
,5566,,,0,80.43756,,,,,,,176,67,17,,,,,,,,
,5567,,,0,80.447976,,,,,,,176,67,15,,,,,,,,
,5568,,,0,80.468808,,,,,,,176,67,17,,,,,,,,
,5569,,,0,80.479224,,,,,,,176,67,16,,,,,,,,
,5570,,,0,80.48964,,,,,,,176,67,17,,,,,,,,
,5571,,,0,80.507868,,,,,,,176,67,16,,,,,,,,
,5572,,,0,80.518284,,,,,,,176,67,19,,,,,,,,
,5573,,,0,80.5287,,,,,,,176,67,16,,,,,,,,
,5574,,,0,80.539116,,,,,,,176,67,17,,,,,,,,
,5575,,,0,80.549532,,,,,,,176,67,16,,,,,,,,
,5576,,,0,80.588592,,,,,,,176,67,18,,,,,,,,
,5577,,,0,80.599008,,,,,,,176,67,17,,,,,,,,
,5578,,,0,80.638068,,,,,,,176,67,16,,,,,,,,
,5579,,,0,80.648484,,,,,,,176,67,17,,,,,,,,
315,5580,1,9743,0,80.661504,42,32.0,1,F#5,p,11,144,78,36,,,,,,,,
,5581,,,0,80.679732,,,,,,,176,67,16,,,,,,,,
,5582,,,0,80.69796,,,,,,,176,67,17,,,,,,,,
,5583,,,0,80.718792,,,,,,,176,67,16,,,,,,,,
,5584,,,0,80.739624,,,,,,,176,67,19,,,,,,,,
,5585,,,0,80.747436,,,,,,,176,67,16,,,,,,,,
,5586,,,0,80.757852,,,,,,,176,67,17,,,,,,,,
,5587,,,0,80.778684,,,,,,,176,67,16,,,,,,,,
,5588,,,0,80.7891,,,,,,,176,67,17,,,,,,,,
,5589,,,0,80.799516,,,,,,,176,67,16,,,,,,,,
,5590,,,0,80.82816,,,,,,,176,67,17,,,,,,,,
,5591,,,0,80.848992,,,,,,,176,67,18,,,,,,,,
,5592,,,0,80.859408,,,,,,,176,67,17,,,,,,,,
,5593,,,0,80.86722,,,,,,,176,67,19,,,,,,,,
315,5594,1,9750,0,80.877636,29,32.0,0,G#4,p+,12,144,68,53,,,,,,,,
,5595,,,0,80.877636,,,,,,,176,67,17,,,,,,,,
,5596,,,0,80.888052,,,,,,,176,67,19,,,,,,,,
,5597,,,0,80.898468,,,,,,,176,67,17,,,,,,,,
,5598,,,0,80.908884,,,,,,,144,78,0,,,,,,,,
,5599,,,0,80.9193,,,,,,,176,67,16,,,,,,,,
315,5600,1,9751,0,80.93232,14,64.0,0,F3,mp-,13,144,53,44,,,,,,,e,
,5601,,,0,80.947944,,,,,,,176,67,17,,,,,,,,
,5602,,,0,80.968776,,,,,,,176,67,15,,,,,,,,
315,5603,1,9752,0,80.976588,14,64.0,0,C5,mp-,13,144,72,34,,,,,,,e,
,5604,,,0,80.979192,,,,,,,176,67,19,,,,,,,,
,5605,,,0,80.989608,,,,,,,176,67,16,,,,,,,,
,5606,,,0,80.992212,,,,,,,144,53,0,,,,,,,,
,5607,,,0,80.99742,,,,,,,176,67,17,,,,,,,,
,5608,,,0,81.007836,,,,,,,176,67,16,,,,,,,,
,5609,,,0,81.013044,,,,,,,144,68,0,,,,,,,,
,5610,,,0,81.018252,,,,,,,176,67,17,,,,,,,,
,5611,,,0,81.033876,,,,,,,144,72,0,,,,,,,,
,5612,,,0,81.039084,,,,,,,176,67,16,,,,,,,,
,5613,,,0,81.0495,,,,,,,176,64,98,,,,,,,,
,5614,,,0,81.0495,,,,,,,176,67,18,,,,,,,,
315,5615,1,9754,0,81.0495,15,64.0,0,E4,mp,14,144,64,52,,,,,,,E,
,5616,,,0,81.057312,,,,,,,176,64,99,,,,,,,,
,5617,,,0,81.059916,,,,,,,176,67,17,,,,,,,,
,5618,,,0,81.078144,,,,,,,176,67,16,,,,,,,,
,5619,,,0,81.08856,,,,,,,176,67,19,,,,,,,,
,5620,,,0,81.091164,,,,,,,144,64,0,,,,,,,,
,5621,,,0,81.098976,,,,,,,176,67,16,,,,,,,,
315,5622,1,9753,0,81.104184,14,64.0,0,F3,mp,14,144,53,60,,,,,,,e,
,5623,,,0,81.109392,,,,,,,176,67,19,,,,,,,,
,5624,,,0,81.119808,,,,,,,176,67,17,,,,,,,,
,5625,,,0,81.12762,,,,,,,176,67,18,,,,,,,,
,5626,,,0,81.138036,,,,,,,176,67,16,,,,,,,,
,5627,,,0,81.148452,,,,,,,176,67,17,,,,,,,,
,5628,,,0,81.158868,,,,,,,176,67,16,,,,,,,,
,5629,,,0,81.164076,,,,,,,144,53,0,,,,,,,,
,5630,,,0,81.177096,,,,,,,176,67,19,,,,,,,,
,5631,,,0,81.187512,,,,,,,176,67,17,,,,,,,,
,5632,,,0,81.21876,,,,,,,176,67,19,,,,,,,,
,5633,,,0,81.229176,,,,,,,176,67,16,,,,,,,,
,5634,,,0,81.239592,,,,,,,176,67,18,,,,,,,,
,5635,,,0,81.247404,,,,,,,176,67,17,,,,,,,,
,5636,,,0,81.25782,,,,,,,176,67,16,,,,,,,,
,5637,,,0,81.289068,,,,,,,176,67,15,,,,,,,,
