opcode,meas,index,voice,loc,eloc,oloc,tick,sec,dur,rval,dots,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,tie,onset,pedal,dyn,even,tempo
non,10,19,1,5063,3564,2135,597,33.793,0.1259765625,16.0,0,F5,mp,14,144,77,14,,,,,,o,,,,
nof,10,19,1,5063,3565,,597,33.918,,,,,,,144,77,0,,,,,,,,,,
non,10,20,1,5064,3565,2136,640,33.918,0.2490234375,8.0,0,Db4,mp,14,144,61,14,,,,,,o,,,,
nof,10,20,1,5064,3566,,640,34.168,,,,,,,144,61,0,,,,,,,,,,
non,10,21,1,5065,3566,2137,725,34.168,0.0615234375,32.0,0,A4,mf,17,144,69,17,,,,,,o,,,,
non,10,22,1,5066,3566,2137,725,34.168,0.09375,32.0,0,Eb5,mf,17,144,75,17,,,,,,o,,,,
non,10,23,1,5067,3566,2137,725,34.168,0.09375,32.0,0,F5,mf,17,144,77,17,,,,,,o,,,,
nof,10,21,1,5065,3567,,725,34.22899999999992,,,,,,,144,69,0,,,,,,,,,,
non,10,24,1,5068,3567,2138,746,34.22899999999992,0.064453125,32.0,0,Gb3,mf+,18,144,54,18,,,,,,o,,,,
nof,10,22,1,5066,3568,,725,34.26099999999996,,,,,,,144,75,0,,,,,,,,,,
nof,10,23,1,5067,3568,,725,34.26099999999996,,,,,,,144,77,0,,,,,,,,,,
nof,10,24,1,5068,3569,,746,34.293,,,,,,,144,54,0,,,,,,,,,,
non,10,25,1,5069,3569,2139,768,34.293,0.0615234375,32.0,0,A4,f-,19,144,69,19,,,,,,o,,,,
non,10,26,1,5070,3569,2139,768,34.293,0.09375,32.0,0,Eb5,f-,19,144,75,19,,,,,,o,,,,
non,10,27,1,5071,3569,2139,768,34.293,0.09375,32.0,0,F5,f-,19,144,77,19,,,,,,o,,,,
nof,10,25,1,5069,3570,,768,34.35500000000001,,,,,,,144,69,0,,,,,,,,,,
non,10,28,1,5072,3570,2140,789,34.35500000000001,0.0615234375,32.0,0,Db4,f-,19,144,61,19,,,,,,o,,,,
nof,10,26,1,5070,3571,,768,34.38699999999994,,,,,,,144,75,0,,,,,,,,,,
nof,10,27,1,5071,3571,,768,34.38699999999994,,,,,,,144,77,0,,,,,,,,,,
nof,10,28,1,5072,3572,,789,34.41700000000002,,,,,,,144,61,0,,,,,,,,,,
non,10,29,1,5073,3572,2141,810,34.41700000000002,0.09375,32.0,1,A4,f,20,144,69,20,,,,,,o,,,,
non,10,30,1,5074,3572,2141,810,34.41700000000002,0.09375,32.0,1,Eb5,f,20,144,75,20,,,,,,o,,,,
non,10,31,1,5075,3572,2141,810,34.41700000000002,0.09375,32.0,1,F5,f,20,144,77,20,,,,,,o,,,,
nof,10,29,1,5073,3573,,810,34.509999999999984,,,,,,,144,69,0,,,,,,,,,,
nof,10,30,1,5074,3573,,810,34.509999999999984,,,,,,,144,75,0,,,,,,,,,,
nof,10,31,1,5075,3573,,810,34.509999999999984,,,,,,,144,77,0,,,,,,,,,,
non,10,32,1,5076,3573,2142,842,34.509999999999984,0.09375,32.0,1,Db4,f,20,144,61,20,,,,,,o,,,,
nof,10,32,1,5076,3574,,842,34.60399999999992,,,,,,,144,61,0,,,,,,,,,,
non,10,33,1,5077,3574,2143,874,34.60399999999992,0.064453125,32.0,0,Gb3,f,20,144,54,20,,,,,,o,,,,
nof,10,33,1,5077,3575,,874,34.668,,,,,,,144,54,0,,,,,,,,,,
rst,10,34,1,5078,3575,,896,34.668,,,,<R>,,,176,102,0,,,,,,,,,,
rst,10,35,1,5079,3576,,1024,35.043,,,,<R>,,,176,102,0,,,,,,,,,,
non,10,36,3,5080,3576,2144,1024,35.043,0.75,4.0,0,E4,mp,14,144,64,14,,,,,,o,,,,
non,10,37,3,5081,3576,2144,1024,35.043,0.75,4.0,0,Bb4,mp,14,144,70,14,,,,,,o,,,,
non,10,38,3,5082,3576,2144,1024,35.043,0.75,4.0,0,C6,mp,14,144,84,14,,,,,,o,,,,
nof,10,36,3,5080,3577,,1024,35.793,,,,,,,144,64,0,,,,,,,,,,
nof,10,37,3,5081,3577,,1024,35.793,,,,,,,144,70,0,,,,,,,,,,
nof,10,38,3,5082,3577,,1024,35.793,,,,,,,144,84,0,,,,,,,,,,
rst,10,39,1,5083,3577,,1280,35.793,,,,<R>,,,176,102,0,,,,,,,,,,
rst,10,40,3,5084,3577,,1280,35.793,,,,<R>,,,176,102,0,,,,,,,,,,
non,10,41,1,5085,3578,2145,1344,35.98099999999999,0.09375,32.0,0,Eb5,f,20,144,75,20,,,,,,o,,,,
nof,10,41,1,5085,3579,,1344,36.074999999999925,,,,,,,144,75,0,,,,,,,,,,
non,10,42,1,5086,3579,2146,1376,36.074999999999925,0.09375,32.0,0,A3,f,20,144,57,20,,,,,,o,,,,
nof,10,42,1,5086,3580,,1376,36.168,,,,,,,144,57,0,,,,,,,,,,
non,10,43,1,5087,3580,2147,1408,36.168,0.0615234375,32.0,0,Gb2,f,20,144,42,20,,,,,,o,,,,
nof,10,43,1,5087,3581,,1408,36.23000000000001,,,,,,,144,42,0,,,,,,,,,,
non,10,44,1,5088,3581,2148,1429,36.23000000000001,0.0615234375,32.0,0,A3,f,20,144,57,20,,,,,,o,,,,
non,10,45,1,5089,3581,2148,1429,36.23000000000001,0.09375,32.0,0,Eb5,f,20,144,75,20,,,,,,o,,,,
non,10,46,1,5090,3581,2148,1429,36.23000000000001,0.09375,32.0,0,F5,f,20,144,77,20,,,,,,o,,,,
nof,10,44,1,5088,3582,,1429,36.29200000000002,,,,,,,144,57,0,,,,,,,,,,
non,10,47,1,5091,3582,2149,1450,36.29200000000002,0.064453125,32.0,0,Gb2,f,20,144,42,20,,,,,,o,,,,
nof,10,45,1,5089,3583,,1429,36.32399999999995,,,,,,,144,75,0,,,,,,,,,,
nof,10,46,1,5090,3583,,1429,36.32399999999995,,,,,,,144,77,0,,,,,,,,,,
nof,10,47,1,5091,3584,,1450,36.35599999999999,,,,,,,144,42,0,,,,,,,,,,
non,10,48,1,5092,3584,2150,1472,36.35599999999999,0.09375,32.0,0,Db3,f,20,144,49,20,,,,,,o,,,,
nof,10,48,1,5092,3585,,1472,36.449999999999925,,,,,,,144,49,0,,,,,,,,,,
non,10,49,1,5093,3585,2151,1504,36.449999999999925,0.09375,32.0,0,Gb2,f,20,144,42,20,,,,,,o,,,,
nof,10,49,1,5093,3586,,1504,36.543,,,,,,,144,42,0,,,,,,,,,,
bar,11,0,0,5094,3586,,0,36.543,,,,,,,,,,217,,,,,,,,,
non,11,1,1,5095,3586,2152,0,36.543,0.2490234375,8.0,0,E4,mf,17,144,64,17,,,,,,o,,,,
non,11,2,1,5096,3586,2152,0,36.543,0.375,8.0,0,Bb4,mf,17,144,70,17,,,,,,o,,,,
non,11,3,1,5097,3586,2152,0,36.543,0.375,8.0,0,C6,mf,17,144,84,17,,,,,,o,,,,
rst,11,4,3,5098,3586,,0,36.543,,,,<R>,,,176,102,0,,,,,,,,,,
nof,11,1,1,5095,3587,,0,36.793,,,,,,,144,64,0,,,,,,,,,,
non,11,5,1,5099,3587,2153,85,36.793,0.375,8.0,1,G#3,mf+,18,144,56,18,,,,,,o,,,,
nof,11,2,1,5096,3588,,0,36.918,,,,,,,144,70,0,,,,,,,,,,
nof,11,3,1,5097,3588,,0,36.918,,,,,,,144,84,0,,,,,,,,,,
ped,11,6,0,5100,3589,,213,37.116999999999955,,,,,,,176,64,0,,,,,,,^,,,
nof,11,5,1,5099,3590,,85,37.168,,,,,,,144,56,0,,,,,,,,,,
non,11,7,1,5101,3590,2154,213,37.168,0.1259765625,16.0,0,E4,f,20,144,64,20,,,,,t,o,,,,
non,11,8,1,5102,3590,2154,213,37.168,0.1875,16.0,0,Bb4,f,20,144,70,20,,,,,t,o,,,,
non,11,9,1,5103,3590,2154,213,37.168,0.1875,16.0,0,C6,f,20,144,84,20,,,,,t,o,,,,
non,11,10,1,5104,3590,2154,213,37.168,0.1875,16.0,0,Db7,f,20,144,97,20,,,,,t,o,,,,
non,11,11,1,5105,3591,,256,37.293,2.25,2.0,1,E4,,,,,,,,,,T,,,,,
non,11,12,1,5106,3591,,256,37.293,1.5,2.0,1,Bb4,,,,,,,,,,T,,,,,
non,11,13,1,5107,3591,,256,37.293,1.5,2.0,1,C6,,,,,,,,,,T,,,,,
non,11,14,1,5108,3591,,256,37.293,1.5,2.0,1,Db7,,,,,,,,,,T,,,,,
rst,11,15,3,5109,3591,,256,37.293,,,,<R>,,,176,102,0,,,,,,,,,,
rst,11,17,3,5110,3592,,281,37.366999999999955,,,,<R>,,,176,102,0,,,,,,,,,,
ped,11,16,0,5111,3593,,281,37.41700000000002,,,,,,,176,64,127,,,,,,,V,,,
non,11,18,3,5112,3594,2155,320,37.48099999999999,0.111328125,32.0,1,A4,mp,14,144,69,14,,,,,,o,,,,
nof,11,18,3,5112,3595,,320,37.59199999999998,,,,,,,144,69,0,,,,,,,,,,
non,11,19,3,5113,3595,2156,358,37.59199999999998,0.076171875,32.0,0,C#3,mp,14,144,49,14,,,,,,o,,,,
nof,11,19,3,5113,3596,,358,37.668,,,,,,,144,49,0,,,,,,,,,,
non,11,20,3,5114,3596,2157,384,37.668,0.0732421875,32.0,0,D3,mp-,13,144,50,13,,,,,,o,,,,
nof,11,20,3,5114,3597,,384,37.741999999999955,,,,,,,144,50,0,,,,,,,,,,
non,11,21,3,5115,3597,2158,409,37.741999999999955,0.1142578125,32.0,1,B2,mp-,13,144,47,13,,,,,,o,,,,
nof,11,21,3,5115,3598,,409,37.85599999999999,,,,,,,144,47,0,,,,,,,,,,
non,11,22,3,5116,3598,2159,448,37.85599999999999,0.111328125,32.0,1,D3,mp-,13,144,50,13,,,,,,o,,,,
nof,11,22,3,5116,3599,,448,37.96699999999998,,,,,,,144,50,0,,,,,,,,,,
non,11,23,3,5117,3599,2160,486,37.96699999999998,0.076171875,32.0,0,F5,mp-,13,144,77,13,,,,,,o,,,,
nof,11,23,3,5117,3600,,486,38.043,,,,,,,144,77,0,,,,,,,,,,
non,11,24,3,5118,3600,2161,512,38.043,0.111328125,32.0,1,C#2,p+,12,144,37,12,,,,,,o,,,e,
non,11,25,3,5119,3600,2161,512,38.043,0.09375,32.0,1,A4,p+,12,144,69,12,,,,,,o,,,e,
nof,11,25,3,5119,3601,,512,38.13699999999994,,,,,,,144,69,0,,,,,,,,,,
nof,11,24,3,5118,3602,,512,38.154999999999966,,,,,,,144,37,0,,,,,,,,,,
non,11,26,3,5120,3602,2162,550,38.154999999999966,0.111328125,32.0,1,B1,p+,12,144,35,12,,,,,,o,,,e,
nof,11,26,3,5120,3603,,550,38.265999999999956,,,,,,,144,35,0,,,,,,,,,,
non,11,27,3,5121,3603,2163,588,38.265999999999956,0.1142578125,32.0,1,D3,p+,12,144,50,12,,,,,,o,,,e,
nof,11,27,3,5121,3604,,588,38.37999999999999,,,,,,,144,50,0,,,,,,,,,,
non,11,28,3,5122,3604,2164,627,38.37999999999999,0.0732421875,32.0,0,B1,p,11,144,35,11,,,,,,o,,,E,
non,11,29,3,5123,3604,2164,627,38.37999999999999,0.09375,32.0,0,C#2,p,11,144,37,11,,,,,,o,,,E,
non,11,30,3,5124,3604,2164,627,38.37999999999999,0.09375,32.0,0,F4,p,11,144,65,11,,,,,,o,,,E 5976,
nof,11,28,3,5122,3605,,627,38.453999999999944,,,,,,,144,35,0,,,,,,,,,,
non,11,31,3,5125,3605,2165,652,38.453999999999944,0.1142578125,32.0,1,A3,p,11,144,57,11,,,,,,o,,,,
nof,11,29,3,5123,3606,,627,38.473999999999926,,,,,,,144,37,0,,,,,,,,,,
nof,11,30,3,5124,3606,,627,38.473999999999926,,,,,,,144,65,0,,,,,,,,,,
nof,11,31,3,5125,3607,,652,38.56799999999998,,,,,,,144,57,0,,,,,,,,,,
non,11,32,3,5126,3607,2166,691,38.56799999999998,0.111328125,32.0,1,C#2,p,11,144,37,11,,,,,,o,,,,
nof,11,32,3,5126,3608,,691,38.67899999999997,,,,,,,144,37,0,,,,,,,,,,
non,11,33,3,5127,3608,2167,729,38.67899999999997,0.076171875,32.0,0,B1,p,11,144,35,11,,,,,,o,,,,
nof,11,33,3,5127,3609,,729,38.75499999999999,,,,,,,144,35,0,,,,,,,,,,
non,11,34,3,5128,3609,2168,755,38.75499999999999,0.0380859375,64.0,0,A2,p-,10,144,45,10,,,,,t,o,,,,
non,11,35,3,5129,3610,,768,38.793,0.0732421875,32.0,0,A2,,,,,,,,,,T,,,,,
nof,11,8,1,5102,3611,,213,38.85500000000001,,,,,,,144,70,0,,,,,,,,,,
nof,11,9,1,5103,3611,,213,38.85500000000001,,,,,,,144,84,0,,,,,,,,,,
nof,11,10,1,5104,3611,,213,38.85500000000001,,,,,,,144,97,0,,,,,,,,,,
nof,11,34,3,5128,3612,,755,38.866999999999955,,,,,,,144,45,0,,,,,,,,,,
non,11,36,3,5130,3612,2169,793,38.866999999999955,0.1142578125,32.0,1,C#1,p-,10,144,25,10,,,,,,o,,,,
nof,11,36,3,5130,3613,,793,38.98099999999999,,,,,,,144,25,0,,,,,,,,,,
non,11,37,3,5131,3613,2170,832,38.98099999999999,0.111328125,32.0,1,B0,p-,10,144,23,10,,,,,,o,,,,
nof,11,37,3,5131,3614,,832,39.09199999999998,,,,,,,144,23,0,,,,,,,,,,
non,11,38,3,5132,3614,2171,870,39.09199999999998,0.076171875,32.0,0,D2,pp+,9,144,38,9,,,,,,o,,,,
nof,11,38,3,5132,3615,,870,39.168,,,,,,,144,38,0,,,,,,,,,,
non,11,39,3,5133,3615,2172,896,39.168,0.111328125,32.0,1,B0,pp+,9,144,23,9,,,,,,o,,,,
nof,11,39,3,5133,3616,,896,39.279999999999966,,,,,,,144,23,0,,,,,,,,,,
non,11,40,3,5134,3616,2173,934,39.279999999999966,0.111328125,32.0,1,D2,pp+,9,144,38,9,,,,,,o,,,,
nof,11,40,3,5134,3617,,934,39.390999999999956,,,,,,,144,38,0,,,,,,,,,,
non,11,41,3,5135,3617,2174,972,39.390999999999956,0.076171875,32.0,0,F3,pp+,9,144,53,9,,,,,,o,,,,
nof,11,41,3,5135,3618,,972,39.46699999999998,,,,,,,144,53,0,,,,,,,,,,
non,11,42,3,5136,3618,2175,998,39.46699999999998,0.076171875,32.0,0,A1,pp,8,144,33,8,,,,,t,o,,,,
nof,11,7,1,5101,3619,,213,39.543,,,,,,,144,64,0,,,,,,,,,,
ped,11,44,0,5137,3619,,1024,39.543,,,,,,,176,64,0,,,,,,,^,,,
non,11,43,3,5138,3619,,1024,39.543,0.0732421875,32.0,0,A1,,,,,,,,,,T,,,,,
rst,11,45,1,5139,3619,,1024,39.543,,,,<R>,,,176,102,0,,,,,,,,,,
nof,11,42,3,5136,3620,,998,39.616999999999955,,,,,,,144,33,0,,,,,,,,,,
non,11,46,3,5140,3620,2176,1049,39.616999999999955,0.1142578125,32.0,1,C#1,pp,8,144,25,8,,,,,,o,,,,
nof,11,46,3,5140,3621,,1049,39.73099999999999,,,,,,,144,25,0,,,,,,,,,,
non,11,47,3,5141,3621,2177,1088,39.73099999999999,0.111328125,32.0,1,D1,pp,8,144,26,8,,,,,,o,,,,
nof,11,47,3,5141,3622,,1088,39.84199999999998,,,,,,,144,26,0,,,,,,,,,,
non,11,48,3,5142,3622,2178,1126,39.84199999999998,0.1494140625,16.0,0,B0,pp,8,144,23,8,,,,,,o,,,,
nof,11,48,3,5142,3623,,1126,39.991999999999955,,,,,,,144,23,0,,,,,,,,,,
non,11,49,3,5143,3623,2179,1177,39.991999999999955,0.1494140625,16.0,0,D1,pp,8,144,26,8,,,,,,o,,,,
nof,11,49,3,5143,3624,,1177,40.140999999999956,,,,,,,144,26,0,,,,,,,,,,
non,11,50,3,5144,3624,2180,1228,40.140999999999956,0.15234375,16.0,0,F2,pp,8,144,41,8,,,,,,o,,,,
nof,11,50,3,5144,3625,,1228,40.293,,,,,,,144,41,0,,,,,,,,,,
rst,11,52,1,5145,3625,,1280,40.293,,,,<R>,,,176,102,0,,,,,,,,,,
non,11,53,3,5146,3625,2181,1280,40.293,0.22265625,16.0,1,B0,pp,8,144,23,8,,,,,,o,,,,
non,11,54,3,5147,3625,2181,1280,40.293,0.1875,16.0,1,C#1,pp,8,144,25,8,,,,,,o,,,,
non,11,55,3,5148,3625,2181,1280,40.293,0.1875,16.0,1,A1,pp,8,144,33,8,,,,,,o,,,,
ped,11,51,0,5149,3625,,1280,40.293,,,,,,,176,64,127,,,,,,,V,,,
nof,11,54,3,5147,3626,,1280,40.48099999999999,,,,,,,144,25,0,,,,,,,,,,
nof,11,55,3,5148,3626,,1280,40.48099999999999,,,,,,,144,33,0,,,,,,,,,,
nof,11,53,3,5146,3627,,1280,40.515999999999956,,,,,,,144,23,0,,,,,,,,,,
non,11,56,3,5150,3627,2182,1356,40.515999999999956,0.15234375,16.0,0,D1,pp,8,144,26,8,,,,,,o,,,,
nof,11,56,3,5150,3628,,1356,40.668,,,,,,,144,26,0,,,,,,,,,,
non,11,57,3,5151,3628,2183,1408,40.668,0.1494140625,16.0,0,F2,pp,8,144,41,8,,,,,,o,,,,
nof,11,57,3,5151,3629,,1408,40.81799999999998,,,,,,,144,41,0,,,,,,,,,,
rst,11,58,3,5152,3629,,1459,40.81799999999998,,,,<R>,,,176,102,0,,,,,,,,,,
non,11,59,1,5153,3630,2184,1472,40.85599999999999,0.09375,32.0,0,Bb1,mp,14,144,34,14,,,,,,o,,,,
nof,11,59,1,5153,3631,,1472,40.949999999999925,,,,,,,144,34,0,,,,,,,,,,
non,11,60,1,5154,3631,2185,1504,40.949999999999925,0.09375,32.0,0,F2,mp-,13,144,41,13,,,,,,o,,,,
nof,11,60,1,5154,3632,,1504,41.043,,,,,,,144,41,0,,,,,,,,,,
bar,12,0,0,5155,3632,,0,41.043,,,,,,,,,,218,,,,,,,,,
non,12,1,1,5156,3632,2186,0,41.043,0.28125,16.0,1,Db4,p+,12,144,61,12,,,,,,o,,,,
rst,12,2,3,5157,3632,,0,41.043,,,,<R>,,,176,102,0,,,,,,,,,,
nof,12,1,1,5156,3633,,0,41.324999999999925,,,,,,,144,61,0,,,,,,,,,,
non,12,3,1,5158,3633,2187,96,41.324999999999925,0.09375,32.0,0,Bb1,p-,10,144,34,10,,,,,,o,,,,
non,12,4,1,5159,3633,2187,96,41.324999999999925,0.09375,32.0,0,F3,p-,10,144,53,10,,,,,,o,,,,
nof,12,3,1,5158,3634,,96,41.418,,,,,,,144,34,0,,,,,,,,,,
nof,12,4,1,5159,3634,,96,41.418,,,,,,,144,53,0,,,,,,,,,,
non,12,5,1,5160,3634,2188,128,41.418,0.09375,32.0,0,Db4,pp+,9,144,61,9,,,,,,o,,,,
nof,12,5,1,5160,3635,,128,41.51199999999994,,,,,,,144,61,0,,,,,,,,,,
non,12,6,1,5161,3635,2189,160,41.51199999999994,0.28125,16.0,1,Bb1,pp,8,144,34,8,,,,,,o,,,,
nof,12,6,1,5161,3636,,160,41.793,,,,,,,144,34,0,,,,,,,,,,
bpm,12,7,0,5162,3637,,256,41.88699999999994,,1.0,,,,,,,,,,60,,,,,,,
non,12,8,1,5163,3637,2190,256,41.88699999999994,4.0,1.0,0,Db5,pp,8,144,73,8,,,,,,o,,,,
rst,12,9,3,5164,3637,,256,41.88699999999994,,,,<R>,,,176,102,0,,,,,,,,,,
ped,12,11,0,5165,3638,,1280,44.88699999999994,,,,,,,176,64,0,,,,,,,^,,,
bpm,12,10,0,5166,3638,,1280,44.88699999999994,,1.0,,,,,,,,,,80,,,,,,,
rst,12,12,1,5167,3638,,1280,44.88699999999994,,,,<R>,,,176,102,0,,,,,,,,,,
rst,12,13,3,5168,3638,,1280,44.88699999999994,,,,<R>,,,176,102,0,,,,,,,,,,
bar,13,0,0,5169,3639,,0,45.63699999999994,,,,,,,,,,219,,,,,,,,,
nof,13,1,1,4975,3496,,0,45.63699999999994,,,,,,,144,73,0,,,,,,,,,,
bar,15,0,0,6004,4192,,0,45.63699999999994,,,,,,,,,,241,,,,,,,,,
rst,15,1,1,6005,4192,,0,45.63699999999994,,,,<R>,,,176,102,0,,,,,,,,,,
non,15,2,3,6006,4192,2602,0,45.63699999999994,0.909090909090909,4.0,0,C#2,pp,8,144,37,8,,,,,,o,,d,,
non,15,3,4,6007,4192,2602,0,45.63699999999994,0.181107954545455,16.0,0,F#2,pp,8,144,42,8,,,,,,o,,d,,
nof,14,17,4,5962,4193,,512,45.63699999999994,,,,,,,144,24,0,,,,,,,,,,
nof,15,3,4,6007,4194,,0,45.81799999999998,,,,,,,144,42,0,,,,,,,,,,
non,15,4,4,6008,4194,2603,51,45.81799999999998,0.0887784090909091,32.0,0,A#2,pp,8,144,46,8,,,,,,o,,d,,
nof,15,4,4,6008,4195,,51,45.90599999999994,,,,,,,144,46,0,,,,,,,,,,
non,15,5,4,6009,4195,2604,76,45.90599999999994,0.184659090909091,16.0,0,F#2,pp,8,144,42,8,,,,,,o,,d,,
nof,15,5,4,6009,4196,,76,46.09099999999989,,,,,,,144,42,0,,,,,,,,,,
non,15,6,1,6010,4196,2605,128,46.09099999999989,0.149147727272727,16.0,0,E4,pp,8,144,64,8,,,,,,o,,d,,
rst,15,7,4,6011,4196,,128,46.09099999999989,,,,<R>,,,176,102,0,,,,,,,,,,
nof,15,6,1,6010,4197,,128,46.23999999999989,,,,,,,144,64,0,,,,,,,,,,
non,15,8,1,6012,4197,2606,170,46.23999999999989,0.152698863636364,16.0,0,D5,pp,8,144,74,8,,,,,,o,,d,,
ped,15,9,0,6013,4198,,213,46.24299999999993,,,,,,,176,64,0,,,,,,,^,,,
nof,15,8,1,6012,4199,,170,46.39299999999991,,,,,,,144,74,0,,,,,,,,,,
non,15,11,1,6014,4199,2607,213,46.39299999999991,0.152698863636364,16.0,0,E4,pp,8,144,64,8,,,,,,o,,d,,
non,15,12,4,6015,4199,2607,213,46.39299999999991,0.152698863636364,16.0,0,F#2,pp,8,144,42,8,,,,,,o,,d,,
non,15,13,4,6016,4199,2607,213,46.39299999999991,0.227272727272727,16.0,0,A#2,pp,8,144,46,8,,,,,,o,,d,,
non,15,14,4,6017,4199,2607,213,46.39299999999991,0.227272727272727,16.0,0,G3,pp,8,144,55,8,,,,,,o,,d,,
ped,15,10,0,6018,4200,,213,46.542999999999886,,,,,,,176,64,127,,,,,,,V,,,
nof,15,2,3,6006,4201,,0,46.54599999999993,,,,,,,144,37,0,,,,,,,,,,
nof,15,11,1,6014,4202,,213,46.54599999999993,,,,,,,144,64,0,,,,,,,,,,
nof,15,12,4,6015,4202,,213,46.54599999999993,,,,,,,144,42,0,,,,,,,,,,
non,15,15,1,6019,4202,2608,256,46.54599999999993,0.909090909090909,4.0,0,D5,pp,8,144,74,8,,,,,,o,,D 5982,,
rst,15,16,3,6020,4202,,256,46.54599999999993,,,,<R>,,,176,102,0,,,,,,,,,,
rst,15,17,4,6021,4202,,256,46.54599999999993,,,,<R>,,,176,102,0,,,,,,,,,,
nof,15,13,4,6016,4203,,213,46.619999999999884,,,,,,,144,46,0,,,,,,,,,,
nof,15,14,4,6017,4203,,213,46.619999999999884,,,,,,,144,55,0,,,,,,,,,,
ped,15,18,0,6022,4204,,384,46.99999999999999,,,,,,,176,64,0,,,,,,,^,,,
rst,15,19,4,6023,4204,,384,46.99999999999999,,,,<R>,,,176,102,0,,,,,,,,,,
sec,15,20,0,6024,4204,,384,46.99999999999999,,,,,,,,,,,5982,,,,,,,,
nof,15,15,1,6019,4205,,256,47.45499999999992,,,,,,,144,74,0,,,,,,,,,,
rst,15,21,1,6025,4206,,512,47.45499999999992,,,,<R>,,,176,102,0,,,,,,,,,,
non,15,22,3,6026,4206,2609,512,47.45499999999992,3.63636363636364,1.0,0,C1,pppp,2,144,24,2,,,,,,o,,,,
rst,15,23,4,6027,4206,,512,47.45499999999992,,,,<R>,,,176,102,0,,,,,,,,,,
non,15,24,1,6028,4207,2610,554,47.60399999999992,0.152698863636364,16.0,0,E4,pp,8,144,64,8,,,,,,o,,,,
non,15,25,1,6029,4207,2610,554,47.60399999999992,0.227272727272727,16.0,0,D5,pp,8,144,74,8,,,,,,o,,,,
non,15,26,4,6030,4207,2610,554,47.60399999999992,0.152698863636364,16.0,0,F#2,pp,8,144,42,8,,,,,,o,,,,
non,15,27,4,6031,4207,2610,554,47.60399999999992,0.227272727272727,16.0,0,A#2,pp,8,144,46,8,,,,,,o,,,,
non,15,28,4,6032,4207,2610,554,47.60399999999992,0.227272727272727,16.0,0,G3,pp,8,144,55,8,,,,,,o,,,,
nof,15,24,1,6028,4208,,554,47.75699999999994,,,,,,,144,64,0,,,,,,,,,,
nof,15,26,4,6030,4208,,554,47.75699999999994,,,,,,,144,42,0,,,,,,,,,,
rst,15,29,1,6033,4208,,597,47.75699999999994,,,,<R>,,,176,102,0,,,,,,,,,,
rst,15,30,4,6034,4208,,597,47.75699999999994,,,,<R>,,,176,102,0,,,,,,,,,,
nof,15,25,1,6029,4209,,554,47.8309999999999,,,,,,,144,74,0,,,,,,,,,,
nof,15,27,4,6031,4209,,554,47.8309999999999,,,,,,,144,46,0,,,,,,,,,,
nof,15,28,4,6032,4209,,554,47.8309999999999,,,,,,,144,55,0,,,,,,,,,,
rst,15,31,1,6035,4210,,682,48.057999999999986,,,,<R>,,,176,102,0,,,,,,,,,,
rst,15,32,1,6036,4211,,768,48.36399999999991,,,,<R>,,,176,102,0,,,,,,,,,,
rst,15,33,4,6037,4211,,768,48.36399999999991,,,,<R>,,,176,102,0,,,,,,,,,,
non,15,35,1,6038,4212,2611,,49.12299999999993,0.05,8.0,0,Bb3,mp,14,144,58,14,,,,g,,o,,,,
nof,15,35,1,6038,4213,,,49.172999999999995,,,,,,,144,58,0,,,,,,,,,,
non,15,36,1,6039,4214,2612,,49.19799999999997,0.05,8.0,0,D5,mp,14,144,74,14,,,,g,,o,,,,
nof,15,36,1,6039,4215,,,49.24799999999993,,,,,,,144,74,0,,,,,,,,,,
non,15,37,1,6040,4216,2613,1024,49.272999999999904,0.227272727272727,16.0,1,F#5,mp,14,144,78,14,,,,,,o,,,,
non,15,38,4,6041,4216,2613,1024,49.272999999999904,0.909090909090909,4.0,0,C4,pp,8,144,60,8,,,,,,o,,,,
non,15,39,4,6042,4216,2613,1024,49.272999999999904,0.909090909090909,4.0,0,Ab4,pp,8,144,68,8,,,,,,o,,,,
non,15,40,4,6043,4216,2613,1024,49.272999999999904,0.909090909090909,4.0,0,E6,pp,8,144,88,8,,,,,,o,,,,
ped,15,34,0,6044,4216,,1024,49.272999999999904,,,,,,,176,64,127,,,,,,,V,,,
nof,15,37,1,6040,4217,,1024,49.49999999999999,,,,,,,144,78,0,,,,,,,,,,
non,15,41,1,6045,4217,2614,1088,49.49999999999999,0.0745738636363636,32.0,0,Eb6,mp+,15,144,87,15,,,,,,o,,,,
non,15,42,1,6046,4218,2615,1109,49.574999999999925,0.0745738636363636,32.0,0,D5,mf,17,144,74,17,,,,,,o,,,,
nof,15,42,1,6046,4219,,1109,49.648999999999994,,,,,,,144,74,0,,,,,,,,,,
non,15,43,1,6047,4219,2616,1130,49.648999999999994,0.078125,32.0,0,C3,mf+,18,144,48,18,,,,,,o,,,,
nof,15,41,1,6045,4220,,1088,49.64999999999997,,,,,,,144,87,0,,,,,,,,,,
nof,15,43,1,6047,4221,,1130,49.727999999999945,,,,,,,144,48,0,,,,,,,,,,
non,15,44,1,6048,4221,2617,1152,49.727999999999945,0.181107954545455,16.0,0,Bb3,p,11,144,58,11,,,,,,o,,,,
nof,15,44,1,6048,4222,,1152,49.908999999999985,,,,,,,144,58,0,,,,,,,,,,
non,15,45,1,6049,4222,2618,1203,49.908999999999985,0.2734375,16.0,1,Db7,mp+,15,144,97,15,,,,,,o,,,,
